periode_data,tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori,categori_encoded
201803,2018-03-27,DKI5 (Kebon Jeruk) Jakarta Barat,27.0,15.0,6.0,59.0,2.0,59.0,O3,SEDANG,2
201803,2018-03-28,DKI5 (Kebon Jeruk) Jakarta Barat,47.0,14.0,10.0,102.0,5.0,102.0,O3,TIDAK SEHAT,3
201803,2018-03-29,DKI5 (Kebon Jeruk) Jakarta Barat,68.0,14.0,19.0,113.0,5.0,113.0,O3,TIDAK SEHAT,3
201803,2018-03-30,DKI5 (Kebon Jeruk) Jakarta Barat,48.0,15.0,34.0,89.0,4.0,89.0,O3,SEDANG,2
201803,2018-03-31,DKI5 (Kebon Jeruk) Jakarta Barat,39.0,11.0,4.0,67.0,7.0,67.0,O3,SEDANG,2
201806,2018-06-09,DKI4 (Lubang Buaya),100.0,27.0,39.0,73.0,19.0,100.0,PM10,SEDANG,2
201806,2018-06-10,DKI4 (Lubang Buaya),75.0,26.0,23.0,107.0,11.0,107.0,O3,TIDAK SEHAT,3
201806,2018-06-11,DKI4 (Lubang Buaya),70.0,27.0,11.0,96.0,8.0,96.0,O3,SEDANG,2
201806,2018-06-12,DKI4 (Lubang Buaya),66.0,26.0,13.0,67.0,7.0,67.0,O3,SEDANG,2
201806,2018-06-13,DKI4 (Lubang Buaya),64.0,25.0,30.0,66.0,8.0,66.0,O3,SEDANG,2
201806,2018-06-14,DKI4 (Lubang Buaya),55.0,25.0,13.0,51.0,4.0,55.0,PM10,SEDANG,2
201806,2018-06-15,DKI4 (Lubang Buaya),56.0,26.0,18.0,60.0,8.0,60.0,O3,SEDANG,2
201806,2018-06-16,DKI4 (Lubang Buaya),61.0,25.0,24.0,49.0,10.0,61.0,PM10,SEDANG,2
201806,2018-06-17,DKI4 (Lubang Buaya),48.0,27.0,7.0,42.0,5.0,48.0,PM10,BAIK,0
201806,2018-06-18,DKI4 (Lubang Buaya),51.0,27.0,6.0,36.0,4.0,51.0,PM10,SEDANG,2
201806,2018-06-19,DKI4 (Lubang Buaya),60.0,26.0,10.0,44.0,8.0,60.0,PM10,SEDANG,2
201806,2018-06-20,DKI4 (Lubang Buaya),73.0,26.0,14.0,37.0,6.0,73.0,PM10,SEDANG,2
201806,2018-06-21,DKI4 (Lubang Buaya),51.0,27.0,6.0,34.0,5.0,51.0,PM10,SEDANG,2
201806,2018-06-22,DKI4 (Lubang Buaya),66.0,28.0,16.0,31.0,10.0,66.0,PM10,SEDANG,2
201806,2018-06-23,DKI4 (Lubang Buaya),81.0,27.0,14.0,29.0,7.0,81.0,PM10,SEDANG,2
201806,2018-06-24,DKI4 (Lubang Buaya),50.0,25.0,9.0,62.0,7.0,62.0,O3,SEDANG,2
201806,2018-06-25,DKI4 (Lubang Buaya),35.0,25.0,11.0,54.0,8.0,54.0,O3,SEDANG,2
201806,2018-06-26,DKI4 (Lubang Buaya),44.0,26.0,26.0,63.0,11.0,63.0,O3,SEDANG,2
201806,2018-06-27,DKI4 (Lubang Buaya),60.0,26.0,22.0,48.0,14.0,60.0,PM10,SEDANG,2
201806,2018-06-28,DKI4 (Lubang Buaya),69.0,27.0,24.0,72.0,10.0,72.0,O3,SEDANG,2
201806,2018-06-29,DKI4 (Lubang Buaya),65.0,28.0,14.0,66.0,9.0,66.0,O3,SEDANG,2
201806,2018-06-30,DKI4 (Lubang Buaya),65.0,30.0,13.0,99.0,12.0,99.0,O3,SEDANG,2
201806,2018-06-01,DKI5 (Kebon Jeruk) Jakarta Barat,65.0,18.0,30.0,115.0,7.0,115.0,O3,TIDAK SEHAT,3
201806,2018-06-02,DKI5 (Kebon Jeruk) Jakarta Barat,59.0,17.0,14.0,86.0,5.0,86.0,O3,SEDANG,2
201806,2018-06-03,DKI5 (Kebon Jeruk) Jakarta Barat,62.0,19.0,13.0,145.0,4.0,145.0,O3,TIDAK SEHAT,3
201806,2018-06-04,DKI5 (Kebon Jeruk) Jakarta Barat,60.0,20.0,11.0,125.0,5.0,125.0,O3,TIDAK SEHAT,3
201806,2018-06-05,DKI5 (Kebon Jeruk) Jakarta Barat,52.0,24.0,10.0,146.0,4.0,146.0,O3,TIDAK SEHAT,3
201806,2018-06-06,DKI5 (Kebon Jeruk) Jakarta Barat,62.0,17.0,16.0,133.0,5.0,133.0,O3,TIDAK SEHAT,3
201806,2018-06-07,DKI5 (Kebon Jeruk) Jakarta Barat,61.0,19.0,21.0,179.0,6.0,179.0,O3,TIDAK SEHAT,3
201806,2018-06-08,DKI5 (Kebon Jeruk) Jakarta Barat,58.0,16.0,16.0,162.0,5.0,162.0,O3,TIDAK SEHAT,3
201806,2018-06-09,DKI5 (Kebon Jeruk) Jakarta Barat,74.0,17.0,34.0,167.0,9.0,167.0,O3,TIDAK SEHAT,3
201806,2018-06-10,DKI5 (Kebon Jeruk) Jakarta Barat,62.0,14.0,28.0,196.0,5.0,196.0,O3,TIDAK SEHAT,3
201806,2018-06-11,DKI5 (Kebon Jeruk) Jakarta Barat,57.0,19.0,14.0,156.0,3.0,156.0,O3,TIDAK SEHAT,3
201806,2018-06-12,DKI5 (Kebon Jeruk) Jakarta Barat,67.0,16.0,18.0,150.0,5.0,150.0,O3,TIDAK SEHAT,3
201806,2018-06-13,DKI5 (Kebon Jeruk) Jakarta Barat,56.0,13.0,27.0,163.0,5.0,163.0,O3,TIDAK SEHAT,3
201806,2018-06-14,DKI5 (Kebon Jeruk) Jakarta Barat,52.0,15.0,18.0,144.0,5.0,144.0,O3,TIDAK SEHAT,3
201806,2018-06-15,DKI5 (Kebon Jeruk) Jakarta Barat,60.0,16.0,21.0,120.0,4.0,120.0,O3,TIDAK SEHAT,3
201806,2018-06-16,DKI5 (Kebon Jeruk) Jakarta Barat,52.0,15.0,31.0,116.0,6.0,116.0,O3,TIDAK SEHAT,3
201806,2018-06-17,DKI5 (Kebon Jeruk) Jakarta Barat,46.0,20.0,11.0,88.0,3.0,88.0,O3,SEDANG,2
201806,2018-06-18,DKI5 (Kebon Jeruk) Jakarta Barat,39.0,18.0,10.0,75.0,3.0,75.0,O3,SEDANG,2
201806,2018-06-19,DKI5 (Kebon Jeruk) Jakarta Barat,44.0,19.0,13.0,97.0,3.0,97.0,O3,SEDANG,2
201806,2018-06-20,DKI5 (Kebon Jeruk) Jakarta Barat,53.0,18.0,16.0,86.0,4.0,86.0,O3,SEDANG,2
201806,2018-06-21,DKI5 (Kebon Jeruk) Jakarta Barat,47.0,16.0,11.0,70.0,3.0,70.0,O3,SEDANG,2
201806,2018-06-22,DKI5 (Kebon Jeruk) Jakarta Barat,45.0,21.0,17.0,94.0,4.0,94.0,O3,SEDANG,2
201806,2018-06-23,DKI5 (Kebon Jeruk) Jakarta Barat,46.0,18.0,13.0,77.0,3.0,77.0,O3,SEDANG,2
201806,2018-06-24,DKI5 (Kebon Jeruk) Jakarta Barat,38.0,14.0,15.0,110.0,3.0,110.0,O3,TIDAK SEHAT,3
201806,2018-06-25,DKI5 (Kebon Jeruk) Jakarta Barat,25.0,14.0,11.0,100.0,3.0,100.0,O3,SEDANG,2
201806,2018-06-26,DKI5 (Kebon Jeruk) Jakarta Barat,55.0,17.0,43.0,98.0,5.0,98.0,O3,SEDANG,2
201806,2018-06-27,DKI5 (Kebon Jeruk) Jakarta Barat,51.0,16.0,23.0,136.0,6.0,136.0,O3,TIDAK SEHAT,3
201806,2018-06-28,DKI5 (Kebon Jeruk) Jakarta Barat,63.0,19.0,20.0,146.0,5.0,146.0,O3,TIDAK SEHAT,3
201806,2018-06-29,DKI5 (Kebon Jeruk) Jakarta Barat,58.0,24.0,16.0,213.0,6.0,213.0,O3,SANGAT TIDAK SEHAT,1
201807,2018-07-01,DKI1 (Bunderan HI),64.0,8.0,16.0,34.0,2.0,64.0,PM10,SEDANG,2
201807,2018-07-02,DKI1 (Bunderan HI),58.0,7.0,16.0,23.0,4.0,58.0,PM10,SEDANG,2
201807,2018-07-03,DKI1 (Bunderan HI),56.0,7.0,16.0,39.0,4.0,56.0,PM10,SEDANG,2
201807,2018-07-04,DKI1 (Bunderan HI),68.0,7.0,15.0,21.0,4.0,68.0,PM10,SEDANG,2
201807,2018-07-05,DKI1 (Bunderan HI),63.0,7.0,15.0,18.0,3.0,63.0,PM10,SEDANG,2
201807,2018-07-06,DKI1 (Bunderan HI),55.0,8.0,15.0,20.0,5.0,55.0,PM10,SEDANG,2
201807,2018-07-09,DKI1 (Bunderan HI),34.0,6.0,15.0,50.0,7.0,50.0,O3,BAIK,0
201807,2018-07-10,DKI1 (Bunderan HI),54.0,6.0,15.0,30.0,7.0,54.0,PM10,SEDANG,2
201807,2018-07-11,DKI1 (Bunderan HI),73.0,7.0,15.0,25.0,7.0,73.0,PM10,SEDANG,2
201807,2018-07-12,DKI1 (Bunderan HI),60.0,6.0,15.0,34.0,7.0,60.0,PM10,SEDANG,2
201807,2018-07-13,DKI1 (Bunderan HI),59.0,6.0,14.0,42.0,7.0,59.0,PM10,SEDANG,2
201807,2018-07-14,DKI1 (Bunderan HI),77.0,6.0,14.0,45.0,7.0,77.0,PM10,SEDANG,2
201807,2018-07-15,DKI1 (Bunderan HI),52.0,5.0,12.0,32.0,7.0,52.0,PM10,SEDANG,2
201807,2018-07-16,DKI1 (Bunderan HI),50.0,5.0,12.0,40.0,7.0,50.0,PM10,BAIK,0
201807,2018-07-17,DKI1 (Bunderan HI),65.0,5.0,17.0,65.0,7.0,65.0,PM10,SEDANG,2
201807,2018-07-18,DKI1 (Bunderan HI),65.0,6.0,17.0,53.0,7.0,65.0,PM10,SEDANG,2
201807,2018-07-19,DKI1 (Bunderan HI),67.0,5.0,17.0,25.0,7.0,67.0,PM10,SEDANG,2
201807,2018-07-20,DKI1 (Bunderan HI),70.0,5.0,16.0,25.0,7.0,70.0,PM10,SEDANG,2
201807,2018-07-21,DKI1 (Bunderan HI),65.0,4.0,12.0,28.0,7.0,65.0,PM10,SEDANG,2
201807,2018-07-22,DKI1 (Bunderan HI),48.0,4.0,18.0,43.0,7.0,48.0,PM10,BAIK,0
201807,2018-07-23,DKI1 (Bunderan HI),53.0,4.0,23.0,31.0,7.0,53.0,PM10,SEDANG,2
201807,2018-07-24,DKI1 (Bunderan HI),62.0,5.0,23.0,20.0,7.0,62.0,PM10,SEDANG,2
201807,2018-07-25,DKI1 (Bunderan HI),55.0,5.0,15.0,35.0,7.0,55.0,PM10,SEDANG,2
201807,2018-07-26,DKI1 (Bunderan HI),58.0,5.0,16.0,70.0,7.0,58.0,PM10,SEDANG,2
201807,2018-07-27,DKI1 (Bunderan HI),73.0,12.0,15.0,70.0,9.0,73.0,PM10,SEDANG,2
201807,2018-07-28,DKI1 (Bunderan HI),53.0,11.0,20.0,65.0,3.0,65.0,O3,SEDANG,2
201807,2018-07-29,DKI1 (Bunderan HI),62.0,10.0,15.0,37.0,2.0,62.0,PM10,SEDANG,2
201807,2018-07-30,DKI1 (Bunderan HI),74.0,11.0,19.0,34.0,7.0,74.0,PM10,SEDANG,2
201806,2018-06-01,DKI1 (Bunderan HI),25.0,12.0,18.0,16.0,8.0,25.0,PM10,BAIK,0
201806,2018-06-02,DKI1 (Bunderan HI),62.0,12.0,13.0,14.0,9.0,62.0,PM10,SEDANG,2
201806,2018-06-03,DKI1 (Bunderan HI),50.0,12.0,14.0,26.0,5.0,50.0,PM10,BAIK,0
201806,2018-06-04,DKI1 (Bunderan HI),34.0,11.0,11.0,24.0,3.0,34.0,PM10,BAIK,0
201806,2018-06-05,DKI1 (Bunderan HI),56.0,12.0,12.0,23.0,6.0,56.0,PM10,SEDANG,2
201806,2018-06-06,DKI1 (Bunderan HI),51.0,12.0,12.0,38.0,7.0,51.0,PM10,SEDANG,2
201806,2018-06-07,DKI1 (Bunderan HI),66.0,11.0,13.0,36.0,6.0,66.0,PM10,SEDANG,2
201806,2018-06-08,DKI1 (Bunderan HI),57.0,11.0,14.0,28.0,4.0,57.0,PM10,SEDANG,2
201806,2018-06-09,DKI1 (Bunderan HI),64.0,12.0,27.0,36.0,4.0,64.0,PM10,SEDANG,2
201806,2018-06-10,DKI1 (Bunderan HI),54.0,13.0,18.0,45.0,7.0,54.0,PM10,SEDANG,2
201806,2018-06-11,DKI1 (Bunderan HI),56.0,11.0,14.0,35.0,7.0,56.0,PM10,SEDANG,2
201806,2018-06-12,DKI1 (Bunderan HI),65.0,9.0,11.0,50.0,2.0,65.0,PM10,SEDANG,2
201806,2018-06-13,DKI1 (Bunderan HI),53.0,9.0,18.0,70.0,3.0,53.0,PM10,SEDANG,2
201806,2018-06-14,DKI1 (Bunderan HI),26.0,8.0,12.0,44.0,2.0,44.0,O3,BAIK,0
201806,2018-06-15,DKI1 (Bunderan HI),53.0,8.0,12.0,38.0,2.0,53.0,PM10,SEDANG,2
201806,2018-06-16,DKI1 (Bunderan HI),56.0,7.0,20.0,29.0,2.0,56.0,PM10,SEDANG,2
201806,2018-06-17,DKI1 (Bunderan HI),55.0,19.0,8.0,70.0,7.0,8.0,CO,BAIK,0
201806,2018-06-21,DKI1 (Bunderan HI),41.0,5.0,16.0,17.0,7.0,41.0,PM10,BAIK,0
201806,2018-06-22,DKI1 (Bunderan HI),39.0,6.0,9.0,22.0,2.0,39.0,PM10,BAIK,0
201806,2018-06-23,DKI1 (Bunderan HI),39.0,5.0,8.0,19.0,1.0,39.0,PM10,BAIK,0
201806,2018-06-24,DKI1 (Bunderan HI),38.0,5.0,10.0,31.0,1.0,38.0,PM10,BAIK,0
201806,2018-06-25,DKI1 (Bunderan HI),21.0,5.0,14.0,16.0,2.0,21.0,PM10,BAIK,0
201806,2018-06-26,DKI1 (Bunderan HI),41.0,6.0,28.0,7.0,7.0,41.0,PM10,BAIK,0
201806,2018-06-27,DKI1 (Bunderan HI),48.0,5.0,20.0,22.0,4.0,48.0,PM10,BAIK,0
201806,2018-06-28,DKI1 (Bunderan HI),58.0,5.0,17.0,14.0,2.0,58.0,PM10,SEDANG,2
201806,2018-06-29,DKI1 (Bunderan HI),60.0,5.0,18.0,19.0,3.0,60.0,PM10,SEDANG,2
201806,2018-06-30,DKI1 (Bunderan HI),46.0,5.0,17.0,45.0,2.0,46.0,PM10,BAIK,0
201806,2018-06-01,DKI2 (Kelapa Gading),75.0,27.0,20.0,106.0,15.0,106.0,O3,TIDAK SEHAT,3
201806,2018-06-02,DKI2 (Kelapa Gading),67.0,25.0,10.0,65.0,18.0,67.0,PM10,SEDANG,2
201806,2018-06-03,DKI2 (Kelapa Gading),77.0,21.0,8.0,74.0,17.0,77.0,PM10,SEDANG,2
201806,2018-06-04,DKI2 (Kelapa Gading),72.0,17.0,8.0,68.0,19.0,72.0,PM10,SEDANG,2
201806,2018-06-05,DKI2 (Kelapa Gading),69.0,24.0,8.0,73.0,14.0,73.0,O3,SEDANG,2
201806,2018-06-06,DKI2 (Kelapa Gading),70.0,19.0,8.0,87.0,13.0,87.0,O3,SEDANG,2
201806,2018-06-07,DKI2 (Kelapa Gading),68.0,15.0,8.0,87.0,18.0,87.0,O3,SEDANG,2
201806,2018-06-08,DKI2 (Kelapa Gading),63.0,17.0,11.0,84.0,17.0,84.0,O3,SEDANG,2
201806,2018-06-09,DKI2 (Kelapa Gading),80.0,19.0,25.0,80.0,22.0,80.0,PM10,SEDANG,2
201806,2018-06-10,DKI2 (Kelapa Gading),68.0,27.0,18.0,203.0,17.0,203.0,O3,SANGAT TIDAK SEHAT,1
201806,2018-06-11,DKI2 (Kelapa Gading),74.0,18.0,6.0,169.0,14.0,169.0,O3,TIDAK SEHAT,3
201806,2018-06-12,DKI2 (Kelapa Gading),64.0,14.0,9.0,161.0,13.0,161.0,O3,TIDAK SEHAT,3
201806,2018-06-13,DKI2 (Kelapa Gading),54.0,20.0,15.0,100.0,16.0,100.0,O3,SEDANG,2
201806,2018-06-14,DKI2 (Kelapa Gading),56.0,12.0,3.0,93.0,7.0,93.0,O3,SEDANG,2
201806,2018-06-15,DKI2 (Kelapa Gading),54.0,12.0,7.0,161.0,7.0,161.0,O3,TIDAK SEHAT,3
201806,2018-06-16,DKI2 (Kelapa Gading),59.0,37.0,15.0,139.0,17.0,139.0,O3,TIDAK SEHAT,3
201806,2018-06-17,DKI2 (Kelapa Gading),49.0,15.0,1.0,71.0,8.0,71.0,O3,SEDANG,2
201806,2018-06-18,DKI2 (Kelapa Gading),43.0,12.0,3.0,61.0,10.0,61.0,O3,SEDANG,2
201806,2018-06-19,DKI2 (Kelapa Gading),51.0,20.0,5.0,71.0,10.0,71.0,O3,SEDANG,2
201806,2018-06-20,DKI2 (Kelapa Gading),61.0,13.0,8.0,74.0,10.0,74.0,O3,SEDANG,2
201806,2018-06-21,DKI2 (Kelapa Gading),39.0,11.0,3.0,54.0,4.0,54.0,O3,SEDANG,2
201806,2018-06-22,DKI2 (Kelapa Gading),58.0,19.0,9.0,62.0,13.0,62.0,O3,SEDANG,2
201806,2018-06-23,DKI2 (Kelapa Gading),61.0,17.0,5.0,57.0,10.0,61.0,PM10,SEDANG,2
201806,2018-06-24,DKI2 (Kelapa Gading),50.0,15.0,7.0,82.0,10.0,82.0,O3,SEDANG,2
201806,2018-06-25,DKI2 (Kelapa Gading),29.0,11.0,10.0,82.0,11.0,82.0,O3,SEDANG,2
201806,2018-06-26,DKI2 (Kelapa Gading),56.0,21.0,24.0,107.0,23.0,107.0,O3,TIDAK SEHAT,3
201806,2018-06-27,DKI2 (Kelapa Gading),55.0,19.0,17.0,68.0,19.0,68.0,O3,SEDANG,2
201806,2018-06-28,DKI2 (Kelapa Gading),65.0,19.0,16.0,70.0,7.0,65.0,PM10,SEDANG,2
201806,2018-06-29,DKI2 (Kelapa Gading),73.0,23.0,16.0,154.0,20.0,154.0,O3,TIDAK SEHAT,3
201806,2018-06-30,DKI2 (Kelapa Gading),62.0,21.0,9.0,193.0,15.0,193.0,O3,TIDAK SEHAT,3
201806,2018-06-05,DKI3 (Jagakarsa),64.0,18.0,13.0,94.0,7.0,94.0,O3,SEDANG,2
201806,2018-06-06,DKI3 (Jagakarsa),64.0,16.0,16.0,106.0,8.0,106.0,O3,TIDAK SEHAT,3
201806,2018-06-07,DKI3 (Jagakarsa),67.0,16.0,16.0,101.0,16.0,101.0,O3,TIDAK SEHAT,3
201806,2018-06-08,DKI3 (Jagakarsa),61.0,16.0,12.0,117.0,11.0,117.0,O3,TIDAK SEHAT,3
201806,2018-06-09,DKI3 (Jagakarsa),77.0,16.0,26.0,111.0,9.0,111.0,O3,TIDAK SEHAT,3
201806,2018-06-10,DKI3 (Jagakarsa),55.0,15.0,17.0,181.0,7.0,181.0,O3,TIDAK SEHAT,3
201806,2018-06-11,DKI3 (Jagakarsa),66.0,17.0,12.0,94.0,6.0,94.0,O3,SEDANG,2
201806,2018-06-12,DKI3 (Jagakarsa),58.0,16.0,15.0,77.0,4.0,77.0,O3,SEDANG,2
201806,2018-06-13,DKI3 (Jagakarsa),51.0,15.0,22.0,77.0,7.0,77.0,O3,SEDANG,2
201806,2018-06-15,DKI3 (Jagakarsa),51.0,16.0,18.0,71.0,7.0,71.0,O3,SEDANG,2
201806,2018-06-16,DKI3 (Jagakarsa),47.0,16.0,27.0,78.0,8.0,78.0,O3,SEDANG,2
201806,2018-06-17,DKI3 (Jagakarsa),48.0,16.0,9.0,67.0,4.0,67.0,O3,SEDANG,2
201806,2018-06-18,DKI3 (Jagakarsa),47.0,17.0,9.0,61.0,4.0,61.0,O3,SEDANG,2
201806,2018-06-19,DKI3 (Jagakarsa),52.0,16.0,13.0,62.0,5.0,62.0,O3,SEDANG,2
201806,2018-06-20,DKI3 (Jagakarsa),55.0,16.0,14.0,66.0,6.0,66.0,O3,SEDANG,2
201806,2018-06-21,DKI3 (Jagakarsa),49.0,18.0,8.0,61.0,4.0,61.0,O3,SEDANG,2
201806,2018-06-22,DKI3 (Jagakarsa),50.0,18.0,14.0,53.0,4.0,53.0,O3,SEDANG,2
201806,2018-06-23,DKI3 (Jagakarsa),40.0,17.0,11.0,72.0,5.0,72.0,O3,SEDANG,2
201806,2018-06-24,DKI3 (Jagakarsa),44.0,15.0,13.0,72.0,4.0,72.0,O3,SEDANG,2
201806,2018-06-25,DKI3 (Jagakarsa),24.0,15.0,9.0,77.0,3.0,77.0,O3,SEDANG,2
201806,2018-06-26,DKI3 (Jagakarsa),45.0,16.0,36.0,64.0,6.0,64.0,O3,SEDANG,2
201806,2018-06-27,DKI3 (Jagakarsa),47.0,15.0,21.0,76.0,8.0,76.0,O3,SEDANG,2
201806,2018-06-28,DKI3 (Jagakarsa),63.0,17.0,21.0,89.0,10.0,89.0,O3,SEDANG,2
201806,2018-06-29,DKI3 (Jagakarsa),59.0,17.0,14.0,93.0,7.0,93.0,O3,SEDANG,2
201806,2018-06-30,DKI3 (Jagakarsa),67.0,17.0,14.0,96.0,15.0,96.0,O3,SEDANG,2
201806,2018-06-01,DKI4 (Lubang Buaya),69.0,25.0,23.0,94.0,11.0,94.0,O3,SEDANG,2
201806,2018-06-02,DKI4 (Lubang Buaya),78.0,26.0,13.0,46.0,10.0,78.0,PM10,SEDANG,2
201806,2018-06-03,DKI4 (Lubang Buaya),82.0,26.0,16.0,61.0,8.0,82.0,PM10,SEDANG,2
201806,2018-06-04,DKI4 (Lubang Buaya),73.0,27.0,11.0,61.0,9.0,73.0,PM10,SEDANG,2
201806,2018-06-05,DKI4 (Lubang Buaya),67.0,26.0,11.0,70.0,8.0,70.0,O3,SEDANG,2
201806,2018-06-06,DKI4 (Lubang Buaya),78.0,26.0,13.0,71.0,8.0,78.0,PM10,SEDANG,2
201806,2018-06-07,DKI4 (Lubang Buaya),79.0,25.0,15.0,86.0,7.0,86.0,O3,SEDANG,2
201806,2018-06-08,DKI4 (Lubang Buaya),68.0,27.0,13.0,62.0,10.0,68.0,PM10,SEDANG,2
201803,2018-03-01,DKI1 (Bunderan HI),52.0,22.0,24.0,66.0,4.0,66.0,O3,SEDANG,2
201803,2018-03-02,DKI1 (Bunderan HI),48.0,21.0,23.0,82.0,4.0,82.0,O3,SEDANG,2
201803,2018-03-03,DKI1 (Bunderan HI),57.0,23.0,19.0,51.0,3.0,57.0,PM10,SEDANG,2
201803,2018-03-04,DKI1 (Bunderan HI),42.0,22.0,29.0,130.0,5.0,130.0,O3,TIDAK SEHAT,3
201803,2018-03-05,DKI1 (Bunderan HI),37.0,20.0,20.0,37.0,3.0,37.0,PM10,BAIK,0
201803,2018-03-06,DKI1 (Bunderan HI),51.0,28.0,20.0,30.0,4.0,51.0,PM10,SEDANG,2
201803,2018-03-07,DKI1 (Bunderan HI),47.0,23.0,24.0,27.0,4.0,47.0,PM10,BAIK,0
201803,2018-03-08,DKI1 (Bunderan HI),49.0,22.0,26.0,50.0,4.0,50.0,O3,BAIK,0
201803,2018-03-09,DKI1 (Bunderan HI),57.0,26.0,29.0,42.0,5.0,57.0,PM10,SEDANG,2
201803,2018-03-10,DKI1 (Bunderan HI),49.0,24.0,27.0,23.0,3.0,49.0,PM10,BAIK,0
201803,2018-03-11,DKI1 (Bunderan HI),36.0,25.0,18.0,32.0,2.0,36.0,PM10,BAIK,0
201803,2018-03-12,DKI1 (Bunderan HI),36.0,24.0,20.0,24.0,3.0,36.0,PM10,BAIK,0
201803,2018-03-13,DKI1 (Bunderan HI),49.0,23.0,20.0,23.0,2.0,49.0,PM10,BAIK,0
201803,2018-03-14,DKI1 (Bunderan HI),52.0,22.0,20.0,36.0,3.0,52.0,PM10,SEDANG,2
201803,2018-03-15,DKI1 (Bunderan HI),54.0,28.0,24.0,59.0,5.0,59.0,O3,SEDANG,2
201803,2018-03-16,DKI1 (Bunderan HI),52.0,28.0,20.0,72.0,7.0,72.0,O3,SEDANG,2
201803,2018-03-17,DKI1 (Bunderan HI),62.0,26.0,24.0,56.0,6.0,62.0,PM10,SEDANG,2
201803,2018-03-18,DKI1 (Bunderan HI),68.0,24.0,46.0,91.0,4.0,91.0,O3,SEDANG,2
201803,2018-03-19,DKI1 (Bunderan HI),42.0,25.0,21.0,68.0,4.0,68.0,O3,SEDANG,2
201803,2018-03-20,DKI1 (Bunderan HI),44.0,24.0,23.0,133.0,6.0,133.0,O3,TIDAK SEHAT,3
201803,2018-03-21,DKI1 (Bunderan HI),47.0,24.0,27.0,67.0,4.0,67.0,O3,SEDANG,2
201803,2018-03-22,DKI1 (Bunderan HI),30.0,23.0,18.0,33.0,3.0,33.0,O3,BAIK,0
201803,2018-03-23,DKI1 (Bunderan HI),67.0,24.0,37.0,53.0,7.0,67.0,PM10,SEDANG,2
201803,2018-03-24,DKI1 (Bunderan HI),66.0,27.0,23.0,28.0,4.0,66.0,PM10,SEDANG,2
201803,2018-03-25,DKI1 (Bunderan HI),26.0,21.0,16.0,40.0,3.0,40.0,O3,BAIK,0
201803,2018-03-26,DKI1 (Bunderan HI),48.0,22.0,24.0,40.0,4.0,48.0,PM10,BAIK,0
201803,2018-03-27,DKI1 (Bunderan HI),25.0,24.0,20.0,91.0,1.0,91.0,O3,SEDANG,2
201803,2018-03-28,DKI1 (Bunderan HI),52.0,24.0,31.0,87.0,4.0,87.0,O3,SEDANG,2
201803,2018-03-29,DKI1 (Bunderan HI),31.0,23.0,26.0,24.0,5.0,31.0,PM10,BAIK,0
201803,2018-03-30,DKI1 (Bunderan HI),22.0,23.0,31.0,28.0,2.0,31.0,CO,BAIK,0
201803,2018-03-31,DKI1 (Bunderan HI),14.0,22.0,15.0,21.0,1.0,22.0,SO2,BAIK,0
201803,2018-03-01,DKI2 (Kelapa Gading),48.0,24.0,13.0,119.0,19.0,119.0,O3,TIDAK SEHAT,3
201803,2018-03-02,DKI2 (Kelapa Gading),47.0,29.0,13.0,146.0,17.0,146.0,O3,TIDAK SEHAT,3
201803,2018-03-03,DKI2 (Kelapa Gading),59.0,30.0,16.0,68.0,15.0,68.0,O3,SEDANG,2
201803,2018-03-04,DKI2 (Kelapa Gading),60.0,30.0,17.0,154.0,15.0,154.0,O3,TIDAK SEHAT,3
201803,2018-03-05,DKI2 (Kelapa Gading),28.0,23.0,9.0,57.0,20.0,57.0,O3,SEDANG,2
201803,2018-03-06,DKI2 (Kelapa Gading),36.0,25.0,12.0,56.0,16.0,56.0,O3,SEDANG,2
201803,2018-03-07,DKI2 (Kelapa Gading),41.0,26.0,17.0,52.0,21.0,52.0,O3,SEDANG,2
201803,2018-03-08,DKI2 (Kelapa Gading),55.0,29.0,31.0,89.0,22.0,89.0,O3,SEDANG,2
201803,2018-03-09,DKI2 (Kelapa Gading),56.0,30.0,21.0,59.0,27.0,59.0,O3,SEDANG,2
201803,2018-03-10,DKI2 (Kelapa Gading),32.0,25.0,11.0,31.0,12.0,32.0,PM10,BAIK,0
201803,2018-03-11,DKI2 (Kelapa Gading),26.0,25.0,6.0,31.0,10.0,31.0,O3,BAIK,0
201803,2018-03-12,DKI2 (Kelapa Gading),28.0,24.0,9.0,28.0,9.0,28.0,PM10,BAIK,0
201803,2018-03-13,DKI2 (Kelapa Gading),35.0,25.0,11.0,33.0,8.0,35.0,PM10,BAIK,0
201803,2018-03-14,DKI2 (Kelapa Gading),43.0,31.0,11.0,34.0,11.0,43.0,PM10,BAIK,0
201803,2018-03-15,DKI2 (Kelapa Gading),68.0,37.0,22.0,136.0,30.0,136.0,O3,TIDAK SEHAT,3
201803,2018-03-16,DKI2 (Kelapa Gading),62.0,30.0,12.0,90.0,15.0,90.0,O3,SEDANG,2
201803,2018-03-17,DKI2 (Kelapa Gading),71.0,32.0,17.0,92.0,20.0,92.0,O3,SEDANG,2
201803,2018-03-18,DKI2 (Kelapa Gading),72.0,31.0,43.0,109.0,14.0,109.0,O3,TIDAK SEHAT,3
201803,2018-03-19,DKI2 (Kelapa Gading),43.0,27.0,9.0,99.0,15.0,99.0,O3,SEDANG,2
